exit_date,cumulative_pnl
2024-01-23,159190.0
2024-01-24,204510.0
2024-01-25,199510.0
2024-01-29,206130.0
2024-01-30,206130.0
2024-01-31,238050.0
2024-02-01,232640.0
2024-02-02,251280.0
2024-02-05,246280.0
2024-02-06,245520.0
2024-02-07,235520.0
2024-02-08,241800.0
2024-02-09,195010.0
2024-02-12,312770.0
2024-02-13,384180.0
2024-02-14,375540.0
2024-02-15,387210.0
2024-02-16,396430.0
2024-02-19,391430.0
2024-02-20,376930.0
2024-02-21,347840.0
2024-02-22,354070.0
2024-02-23,357550.0
2024-02-26,376810.0
2024-02-27,350100.0
2024-02-28,339900.0
2024-02-29,352550.0
2024-03-01,370450.0
2024-03-04,365450.0
2024-03-05,356110.0
2024-03-06,314590.0
2024-03-07,315170.0
2024-03-11,287350.0
2024-03-12,282130.0
2024-03-13,208900.0
2024-03-14,201290.0
2024-03-15,202380.0
2024-03-18,194360.0
2024-03-19,171010.0
2024-03-20,159730.0
2024-03-21,156310.0
2024-03-22,163790.0
2024-03-26,158940.0
2024-03-27,144060.0
2024-03-28,143380.0
2024-04-01,141750.0
2024-04-02,141750.0
2024-04-03,138480.0
2024-04-04,138480.0
2024-04-05,142790.0
2024-04-09,148610.0
2024-04-10,162710.0
2024-04-12,185940.0
2024-04-15,116810.0
2024-04-16,173970.0
2024-04-18,174220.0
2024-04-19,152940.0
2024-04-22,142520.0
2024-04-23,141200.0
2024-04-24,129450.0
2024-04-25,140220.0
2024-04-26,138490.0
2024-04-29,147750.0
2024-04-30,141480.0
2024-05-02,159180.0
2024-05-03,178720.0
2024-05-06,178630.0
2024-05-07,168200.0
2024-05-08,280740.0
2024-05-09,251770.0
2024-05-10,267510.0
2024-05-13,258810.0
2024-05-14,251330.0
2024-05-15,246980.0
2024-05-16,245120.0
2024-05-17,251690.0
2024-05-21,239840.0
2024-05-22,219840.0
2024-05-23,216250.0
2024-05-24,209310.0
2024-05-27,179240.0
2024-05-28,208050.0
2024-05-29,206530.0
2024-05-30,188580.0
2024-05-31,214170.0
2024-06-03,220810.0
2024-06-04,115690.0
2024-06-05,214800.0
2024-06-06,223000.0
2024-06-07,219150.0
2024-06-10,216250.0
2024-06-11,284370.0
2024-06-12,283560.0
2024-06-13,268560.0
2024-06-14,266910.0
2024-06-18,256910.0
2024-06-19,244910.0
2024-06-20,320910.0
2024-06-21,301550.0
2024-06-24,321170.0
2024-06-25,317740.0
2024-06-26,314170.0
2024-06-27,317160.0
2024-06-28,339880.0
2024-07-01,336470.0
2024-07-02,338630.0
2024-07-03,346500.0
2024-07-04,337670.0
2024-07-05,360470.0
2024-07-08,348720.0
2024-07-09,336650.0
2024-07-10,285660.0
2024-07-11,393530.0
2024-07-12,378530.0
2024-07-15,416730.0
2024-07-16,424270.0
2024-07-18,402030.0
2024-07-19,465060.0
2024-07-22,555110.0
2024-07-23,540320.0
2024-07-24,546300.0
2024-07-25,544780.0
2024-07-26,539780.0
2024-07-29,539780.0
2024-07-30,533170.0
2024-07-31,527820.0
2024-08-01,500060.0
2024-08-02,496320.0
2024-08-05,410740.0
2024-08-06,413130.0
2024-08-07,409390.0
2024-08-08,398470.0
2024-08-09,393080.0
2024-08-12,393560.0
2024-08-13,365030.0
2024-08-14,344100.0
2024-08-16,322080.0
2024-08-19,315790.0
2024-08-20,332410.0
2024-08-21,328950.0
2024-08-22,316690.0
2024-08-23,314680.0
2024-08-26,303900.0
2024-08-27,289580.0
2024-08-28,298310.0
2024-08-29,272480.0
2024-08-30,286680.0
2024-09-02,273420.0
2024-09-03,316000.0
2024-09-04,304260.0
2024-09-05,299960.0
2024-09-06,302400.0
2024-09-09,314310.0
2024-09-10,333170.0
2024-09-11,333840.0
2024-09-12,330520.0
2024-09-13,327550.0
2024-09-16,318300.0
2024-09-17,311450.0
2024-09-18,333780.0
2024-09-19,347710.0
2024-09-20,339360.0
2024-09-23,329470.0
2024-09-24,327380.0
2024-09-25,337780.0
2024-09-26,360250.0
2024-09-27,366210.0
2024-09-30,353790.0
2024-10-01,422130.0
2024-10-03,397250.0
2024-10-04,399070.0
2024-10-07,398880.0
2024-10-08,416720.0
2024-10-09,418640.0
2024-10-10,412630.0
2024-10-11,401240.0
2024-10-14,393920.0
2024-10-15,390640.0
2024-10-16,380640.0
2024-10-17,354330.0
2024-10-18,313860.0
2024-10-21,281940.0
2024-10-22,281220.0
2024-10-23,280560.0
2024-10-24,269970.0
2024-10-25,227600.0
2024-10-28,235630.0
2024-10-29,230710.0
2024-10-30,235540.0
2024-10-31,228500.0
2024-11-04,218500.0
2024-11-05,203090.0
2024-11-06,212300.0
2024-11-07,212300.0
2024-11-08,187340.0
2024-11-11,157800.0
2024-11-12,162040.0
2024-11-13,122940.0
2024-11-14,199190.0
2024-11-18,185990.0
2024-11-19,171070.0
2024-11-21,165190.0
2024-11-22,149070.0
2024-11-25,149290.0
2024-11-26,135040.0
2024-11-27,125060.0
2024-11-29,129200.0
2024-12-03,125690.0
2024-12-04,125690.0
2024-12-05,125140.0
2024-12-06,120170.0
2024-12-09,112930.0
2024-12-10,135350.0
2024-12-11,176660.0
2024-12-12,158000.0
2024-12-13,178210.0
2024-12-16,168880.0
2024-12-17,181390.0
2024-12-18,205340.0
2024-12-19,183250.0
2024-12-20,184720.0
2024-12-23,249200.0
2024-12-24,289190.0
2024-12-26,285460.0
2024-12-27,304720.0
2024-12-30,278920.0
2024-12-31,268190.0
2025-01-01,263300.0
2025-01-02,267660.0
2025-01-06,226560.0
2025-01-07,256090.0
2025-01-08,252780.0
2025-01-09,235170.0
2025-01-10,219130.0
2025-01-13,179760.0
2025-01-14,174120.0
2025-01-15,168140.0
2025-01-16,160870.0
2025-01-17,150190.0
2025-01-20,141670.0
2025-01-21,122660.0
2025-01-22,91460.0
2025-01-23,81490.0
2025-01-24,76380.0
2025-01-27,39650.0
2025-01-28,-8310.0
2025-01-29,-14830.0
2025-01-30,-12480.0
2025-01-31,-21470.0
2025-02-01,-29610.0
2025-02-03,-55630.0
2025-02-04,-70560.0
2025-02-05,-69730.0
2025-02-06,-86110.0
2025-02-07,-94710.0
2025-02-10,-125270.0
2025-02-11,-171360.0
2025-02-12,-161780.0
2025-02-13,-168790.0
2025-02-14,-204950.0
2025-02-17,-223650.0
2025-02-18,-244720.0
2025-02-19,-261920.0
2025-02-20,-268450.0
2025-02-21,-267890.0
2025-02-24,-301110.0
2025-02-25,-314000.0
2025-02-27,-340650.0
2025-02-28,-360990.0
2025-03-03,-388860.0
2025-03-04,-394170.0
2025-03-05,-391780.0
2025-03-06,-378640.0
2025-03-07,-379730.0
2025-03-10,-406030.0
2025-03-11,-453890.0
2025-03-12,-462470.0
2025-03-13,-471460.0
2025-03-17,-464300.0
2025-03-18,-463550.0
2025-03-19,-456850.0
2025-03-20,-462880.0
2025-03-21,-470400.0
2025-03-25,-491150.0
2025-03-26,-509170.0
2025-03-27,-500100.0
2025-03-28,-509860.0
2025-04-01,-510120.0
2025-04-02,-496900.0
2025-04-03,-500650.0
2025-04-04,-540650.0
2025-04-07,-725220.0
2025-04-08,-680600.0
2025-04-09,-681930.0
2025-04-11,-684830.0
2025-04-15,-681340.0
2025-04-16,-686340.0
2025-04-21,-691130.0
2025-04-22,-692240.0
2025-04-23,-700200.0
2025-04-24,-710070.0
2025-04-25,-781750.0
2025-04-28,-732190.0
2025-04-29,-737430.0
2025-04-30,-765220.0
2025-05-02,-780100.0
2025-05-05,-768940.0
2025-05-06,-809460.0
2025-05-07,-794610.0
2025-05-08,-796170.0
2025-05-09,-832950.0
2025-05-12,-816190.0
2025-05-13,-818520.0
2025-05-14,-827780.0
2025-05-15,-827780.0
2025-05-16,-827780.0
2025-05-19,-826890.0
2025-05-20,-848610.0
2025-05-21,-848130.0
2025-05-22,-797730.0
2025-05-23,-803190.0
2025-05-26,-811500.0
2025-05-27,-795790.0
2025-05-28,-802090.0
2025-05-29,-790600.0
2025-05-30,-795190.0
2025-06-02,-789330.0
2025-06-03,-786110.0
2025-06-04,-798770.0
2025-06-05,-784020.0
2025-06-06,-775730.0
2025-06-09,-666590.0
2025-06-10,-653440.0
2025-06-11,-646030.0
2025-06-12,-635090.0
2025-06-13,-560260.0
2025-06-16,-551170.0
2025-06-17,-562110.0
2025-06-18,-543640.0
2025-06-19,-511010.0
2025-06-20,-468610.0
2025-06-23,-409740.0
2025-06-24,-353730.0
2025-06-25,-352230.0
2025-06-26,-369600.0
2025-06-27,-375010.0
2025-06-30,-371840.0
2025-07-01,-375050.0
2025-07-02,-387740.0
2025-07-03,-398190.0
2025-07-04,-407590.0
2025-07-07,-420700.0
2025-07-08,-308060.0
2025-07-09,-313980.0
2025-07-10,-319510.0
2025-07-11,-291260.0
2025-07-14,-313310.0
2025-07-15,-302830.0
2025-07-16,-303320.0
2025-07-17,-298880.0
2025-07-18,-304450.0
2025-07-21,-269250.0
2025-07-22,-256800.0
2025-07-23,-259090.0
2025-07-24,-290390.0
2025-07-25,-319780.0
2025-07-28,-303320.0
2025-07-29,-290870.0
2025-07-30,-223250.0
2025-07-31,-244150.0
2025-08-01,-238710.0
2025-08-04,-258960.0
2025-08-05,-239720.0
2025-08-06,-243500.0
2025-08-07,-267670.0
2025-08-08,-283110.0
2025-08-11,-303030.0
2025-08-12,-313860.0
2025-08-13,-332710.0
2025-08-14,-298330.0
2025-08-18,-303090.0
2025-08-19,-308090.0
2025-08-20,-311050.0
2025-08-21,-316920.0
2025-08-22,-324940.0
2025-08-25,-337710.0
2025-08-26,-354540.0
2025-08-28,-369570.0
2025-08-29,-376070.0
2025-09-01,-364790.0
2025-09-02,-369300.0
2025-09-03,-346450.0
2025-09-04,-356810.0
2025-09-05,-369560.0
2025-09-08,-386860.0
2025-09-09,-406150.0
2025-09-10,-423000.0
2025-09-11,-416290.0
2025-09-12,-405620.0
2025-09-15,-413310.0
2025-09-16,-418100.0
2025-09-17,-427540.0
2025-09-18,-424840.0
2025-09-19,-401370.0
2025-09-22,-398720.0
2025-09-23,-397920.0
2025-09-24,-399010.0
2025-09-25,-403760.0
2025-09-26,-393530.0
2025-09-29,-429280.0
2025-09-30,-427260.0
2025-10-01,-439650.0
2025-10-03,-443760.0
2025-10-06,-410100.0
2025-10-07,-430090.0
2025-10-08,-390600.0
2025-10-09,-410480.0
2025-10-10,-354630.0
2025-10-13,-370680.0
2025-10-14,-390830.0
2025-10-15,-347560.0
2025-10-16,-348310.0
2025-10-17,-328160.0
2025-10-20,-322450.0
2025-10-21,-323770.0
2025-10-23,-329210.0
2025-10-24,-322040.0
2025-10-27,-343200.0
2025-10-28,-351390.0
2025-10-29,-321540.0
2025-10-30,-332890.0
2025-10-31,-330500.0
2025-11-03,-301260.0
2025-11-04,-305640.0
2025-11-06,-310330.0
2025-11-07,-334190.0
2025-11-10,-352620.0
2025-11-11,-350880.0
2025-11-12,-340620.0
2025-11-13,-338800.0
2025-11-14,-348070.0
2025-11-17,-343780.0
2025-11-18,-355680.0
2025-11-19,-367700.0
2025-11-20,-356820.0
2025-11-21,-356430.0
2025-11-24,-339720.0
2025-11-25,-343720.0
2025-11-26,-362240.0
2025-11-27,-364210.0
2025-11-28,-351980.0
2025-12-01,-360880.0
2025-12-02,-358520.0
2025-12-03,-360460.0
2025-12-04,-380590.0
2025-12-05,-385310.0
2025-12-08,-411650.0
2025-12-09,-427040.0
2025-12-10,-423940.0
2025-12-11,-435230.0
2025-12-12,-437790.0
2025-12-15,-439840.0
2025-12-16,-456610.0
2025-12-17,-474040.0
2025-12-18,-490480.0
2025-12-19,-488650.0
2025-12-22,-489630.0
2025-12-23,-494630.0
2025-12-24,-499280.0
2025-12-26,-492640.0
2025-12-29,-506230.0
2025-12-30,-493840.0
2025-12-31,-491620.0
2026-01-01,-496620.0
2026-01-02,-502020.0
2026-01-05,-501560.0
2026-01-06,-501730.0
2026-01-07,-510270.0
2026-01-08,-543890.0
2026-01-09,-515580.0
2026-01-12,-522130.0
2026-01-13,-520200.0
2026-01-14,-530720.0
2026-01-16,-549540.0
2026-01-19,-553090.0
2026-01-20,-579120.0
2026-01-21,-594980.0
2026-01-22,-612190.0
2026-01-23,-633000.0
2026-01-27,-633530.0
2026-01-28,-647980.0
2026-01-29,-652610.0
2026-01-30,-669290.0
2026-02-02,-763000.0
2026-02-03,-720710.0
2026-02-04,-739290.0
2026-02-05,-767890.0
2026-02-06,-773040.0
2026-02-09,-786370.0
2026-02-10,-797050.0
2026-02-11,-804170.0
2026-02-12,-789830.0
2026-02-13,-821380.0
2026-02-16,-842320.0
2026-02-17,-844070.0
2026-02-18,-845270.0
2026-02-19,-859660.0
2026-02-20,-882210.0
2026-02-23,-892640.0
2026-02-24,-906910.0
2026-02-25,-922000.0
2026-02-26,-913180.0
2026-02-27,-918880.0
2026-03-02,-1036520.0
2026-03-04,-1025850.0
2026-03-05,-1009860.0
2026-03-06,-1001950.0
2026-03-09,-1026810.0
2026-03-10,-1004660.0
2026-03-11,-1008250.0
2026-03-12,-1038830.0
2026-03-13,-1050850.0
2026-03-16,-1083440.0
2026-03-17,-1087370.0
2026-03-18,-1088230.0
2026-03-19,-1097700.0
2026-03-20,-1109770.0
2026-03-23,-1172050.0
2026-03-24,-1178030.0
2026-03-25,-1176140.0
2026-03-27,-1185120.0
2026-03-30,-1228340.0
2026-04-01,-1225710.0
2026-04-02,-1237390.0
2026-04-06,-1243520.0
2026-04-07,-1244330.0
2026-04-08,-1241760.0
2026-04-09,-1248340.0
2026-04-10,-1244010.0
2026-04-13,-1233240.0
2026-04-15,-1230430.0
2026-04-16,-1230810.0
2026-04-17,-1230810.0
2026-04-20,-1240950.0
2026-04-21,-1244960.0
2026-04-22,-1248360.0
2026-04-23,-1242090.0
2026-04-24,-1268230.0
2026-04-27,-1208880.0
2026-04-28,-1204290.0
2026-04-29,-1192470.0
2026-04-30,-1112900.0
2026-05-04,-1006390.0
2026-05-05,-1000770.0
2026-05-06,-1001480.0
2026-05-07,-985180.0
2026-05-08,-966850.0
2026-05-11,-969220.0
2026-05-12,-981510.0
2026-05-13,-835750.0
2026-05-14,-825350.0
2026-05-15,-843200.0
2026-05-18,-857300.0
2026-05-19,-721090.0
2026-05-20,-737410.0
2026-05-21,-737290.0
2026-05-22,-764620.0
2026-05-25,-770020.0
2026-05-26,-791810.0
2026-05-27,-793700.0
2026-05-29,-806860.0
2026-06-01,-837430.0
2026-06-02,-810120.0
2026-06-03,-819060.0
2026-06-04,-815650.0
2026-06-05,-789220.0
2026-06-08,-803980.0
2026-06-09,-693880.0
2026-06-10,-660970.0
2026-06-11,-669560.0
2026-06-12,-640080.0
2026-06-15,-639610.0
2026-06-16,-629190.0
2026-06-17,-631270.0
2026-06-18,-631270.0
2026-06-19,-639680.0
2026-06-22,-645920.0
2026-06-23,-621370.0
2026-06-24,-642620.0
2026-06-25,-659440.0
2026-06-29,-679550.0
2026-06-30,-677530.0
2026-07-01,-675660.0
2026-07-02,-675870.0
2026-07-03,-677950.0
2026-07-06,-686900.0
2026-07-07,-675330.0
2026-07-08,-663990.0
2026-07-09,-583320.0
2026-07-10,-573770.0
2026-07-13,-565070.0
2026-07-14,-576090.0
2026-07-15,-540370.0
2026-07-16,-544810.0
2026-07-17,-568570.0
2026-07-20,-547130.0
2026-07-21,-522970.0
2026-07-22,-541020.0
2026-07-23,-560480.0
2026-07-24,-570730.0
2026-07-27,-563780.0
2026-07-28,-563590.0
2026-07-29,-564160.0
2026-07-30,-564190.0
2026-07-31,-571660.0
2026-08-03,-577290.0
2026-08-04,-582700.0
2026-08-05,-589910.0
2026-08-06,-567090.0
2026-08-07,-580260.0
2026-08-10,-583910.0
2026-08-11,-588430.0
2026-08-12,-610980.0
2026-08-13,-272270.0
