exit_date,cumulative_pnl
2024-04-16,-41229.99999999997
2024-04-18,-31939.99999999997
2024-04-19,-75389.99999999997
2024-04-22,-77819.99999999997
2024-04-23,-86489.99999999997
2024-04-24,-79439.99999999997
2024-04-25,-87879.99999999997
2024-04-26,-96979.99999999997
2024-04-29,-86029.99999999997
2024-04-30,-82319.99999999997
2024-05-02,-63779.99999999997
2024-05-03,-30749.99999999997
2024-05-06,-27629.99999999997
2024-05-07,-41389.99999999997
2024-05-08,-32609.999999999975
2024-05-09,-32409.999999999975
2024-05-10,-64129.99999999997
2024-05-13,-74399.99999999997
2024-05-14,-75219.99999999997
2024-05-15,-74969.99999999997
2024-05-16,-77629.99999999997
2024-05-17,-71859.99999999997
2024-05-21,-74109.99999999997
2024-05-22,-79909.99999999997
2024-05-23,-89829.99999999997
2024-05-24,-94639.99999999997
2024-05-27,-103909.99999999997
2024-05-28,-75889.99999999997
2024-05-29,-60869.99999999997
2024-05-30,-71079.99999999997
2024-05-31,-69079.99999999997
2024-06-03,-69319.99999999997
2024-06-04,-287870.0
2024-06-05,-193670.0
2024-06-07,-194660.0
2024-06-10,-200690.0
2024-06-12,-201900.0
2024-06-14,-205510.0
2024-06-18,-200520.0
2024-06-19,-202920.0
2024-06-20,-118370.0
2024-06-21,-99910.0
2024-06-24,-121880.0
2024-06-25,-127310.0
2024-06-26,-144060.0
2024-06-27,-132060.0
2024-06-28,-132270.0
2024-07-01,-141220.0
2024-07-02,-140720.0
2024-07-05,-117720.0
2024-07-08,-135960.0
2024-07-09,-154730.0
2024-07-10,-172950.0
2024-07-11,-198610.0
2024-07-12,-200710.0
2024-07-15,-156510.0
2024-07-16,-147640.0
2024-07-18,-155510.0
2024-07-19,-89440.0
2024-07-22,-113970.0
2024-07-23,-120820.0
2024-07-24,-111790.0
2024-07-26,-113640.0
2024-07-29,-117950.0
2024-07-30,-118250.0
2024-07-31,-125620.0
2024-08-01,-127870.0
2024-08-02,-114980.0
2024-08-05,-204630.0
2024-08-06,-242110.0
2024-08-07,-207430.0
2024-08-08,-223710.0
2024-08-09,-224500.0
2024-08-12,-219420.0
2024-08-13,-218750.0
2024-08-14,-258410.0
2024-08-16,-284990.0
2024-08-19,-298570.0
2024-08-20,-283900.0
2024-08-21,-288160.0
2024-08-22,-292720.0
2024-08-23,-296150.0
2024-08-26,-295650.0
2024-08-27,-311180.0
2024-08-28,-310490.0
2024-08-29,-334430.0
2024-08-30,-323420.0
2024-09-02,-328840.0
2024-09-03,-290930.0
2024-09-04,-303600.0
2024-09-05,-320550.0
2024-09-06,-317560.0
2024-09-09,-297350.0
2024-09-10,-249100.0
2024-09-11,-252200.0
2024-09-12,-265830.0
2024-09-13,-274910.0
2024-09-16,-294590.0
2024-09-17,-293850.0
2024-09-18,-228700.0
2024-09-19,-154070.0
2024-09-20,-183250.0
2024-09-23,-193050.0
2024-09-24,-196340.0
2024-09-25,-199200.0
2024-09-26,-172990.0
2024-09-27,-167060.0
2024-09-30,-136060.0
2024-10-01,-80220.0
2024-10-03,-96760.0
2024-10-04,-119090.0
2024-10-07,-117720.0
2024-10-08,-132920.0
2024-10-09,-133000.0
2024-10-11,-129480.0
2024-10-14,-132200.0
2024-10-15,-131680.0
2024-10-16,-144870.0
2024-10-17,-155200.0
2024-10-18,-192230.0
2024-10-21,-215090.0
2024-10-22,-244490.0
2024-10-23,-288270.0
2024-10-24,-300940.0
2024-10-25,-320810.0
2024-10-28,-335050.0
2024-10-29,-339880.0
2024-10-30,-346510.0
2024-10-31,-349350.0
2024-11-01,-354820.0
2024-11-05,-365130.0
2024-11-06,-359590.0
2024-11-08,-367850.0
2024-11-11,-411740.0
2024-11-12,-426800.0
2024-11-13,-444040.0
2024-11-14,-404240.0
2024-11-18,-406080.0
2024-11-19,-418710.0
2024-11-21,-422730.0
2024-11-26,-428580.0
2024-11-27,-430240.0
2024-11-29,-435270.0
2024-12-03,-443410.0
2024-12-05,-433200.0
2024-12-06,-437730.0
2024-12-09,-441030.0
2024-12-10,-444230.0
2024-12-11,-427500.0
2024-12-12,-412410.0
2024-12-13,-438020.0
2024-12-16,-437400.0
2024-12-17,-438590.0
2024-12-18,-444610.0
2024-12-19,-459480.0
2024-12-20,-454870.0
2024-12-23,-439290.0
2024-12-24,-444160.0
2024-12-27,-429810.0
2024-12-31,-384360.0
2025-01-06,-400720.0
2025-01-07,-370010.0
2025-01-08,-378420.0
2025-01-09,-362360.0
2025-01-10,-371640.0
2025-01-13,-375870.0
2025-01-14,-377010.0
2025-04-24,-381230.0
2025-04-25,-392090.0
2025-04-28,-410930.0
2025-05-02,-431560.0
2025-05-05,-446430.0
2025-05-07,-475010.0
2025-05-08,-482070.0
2025-05-09,-505080.0
2025-05-12,-509810.0
2025-05-13,-510730.0
2025-05-19,-516100.0
2025-05-20,-522560.0
2025-05-21,-522770.0
2025-05-22,-536050.0
2025-05-23,-540810.0
2025-05-26,-544150.0
2025-05-27,-530790.0
2025-05-28,-547610.0
2025-05-29,-548480.0
2025-05-30,-556520.0
2025-06-02,-567360.0
2025-06-03,-562420.0
2025-06-04,-575920.0
2025-06-05,-581910.0
2025-06-09,-581690.0
2025-06-11,-589220.0
2025-06-12,-596210.0
2025-06-13,-638870.0
2025-06-16,-634510.0
2025-06-17,-630740.0
2025-06-18,-625860.0
2025-06-19,-615450.0
2025-06-20,-622220.0
2025-06-23,-607280.0
2025-06-24,-591460.0
2025-06-25,-590380.0
2025-06-26,-592770.0
2025-06-27,-597790.0
2025-06-30,-595350.0
2025-07-01,-595160.0
2025-07-02,-603990.0
2025-07-03,-614800.0
2025-07-04,-614730.0
2025-07-07,-609280.0
2025-07-08,-576770.0
2025-07-09,-589390.0
2025-07-10,-589200.0
2025-07-11,-563800.0
2025-07-14,-577480.0
2025-07-15,-567040.0
2025-07-16,-574820.0
2025-07-17,-579840.0
2025-07-18,-586830.0
2025-07-21,-581100.0
2025-07-22,-573360.0
2025-07-23,-590950.0
2025-07-24,-601770.0
2025-07-25,-616060.0
2025-07-28,-583620.0
2025-07-29,-612610.0
2025-07-30,-552520.0
2025-07-31,-560590.0
2025-08-01,-548780.0
2025-08-04,-575580.0
2025-08-05,-569840.0
2025-08-06,-576570.0
2025-08-07,-598290.0
2025-08-08,-614200.0
2025-08-11,-619210.0
2025-08-12,-620840.0
2025-08-13,-633650.0
2025-08-14,-602460.0
2025-08-18,-603940.0
2025-08-21,-612980.0
2025-08-22,-619850.0
2025-08-25,-630380.0
2025-08-26,-653480.0
2025-08-28,-669660.0
2025-08-29,-680880.0
2025-09-01,-675400.0
2025-09-02,-675000.0
2025-09-03,-653850.0
2025-09-04,-655030.0
2025-09-05,-663140.0
2025-09-08,-668730.0
2025-09-09,-675450.0
2025-09-10,-678550.0
2025-09-11,-684140.0
2025-09-12,-681680.0
2025-09-15,-686180.0
2025-09-16,-694620.0
2025-09-17,-694460.0
2025-09-18,-698340.0
2025-09-19,-660250.0
2025-09-22,-673600.0
2025-09-23,-678160.0
2025-09-24,-696300.0
2025-09-25,-706230.0
2025-09-26,-717060.0
2025-09-29,-740580.0
2025-09-30,-747930.0
2025-10-01,-749840.0
2025-10-03,-755790.0
2025-10-06,-729570.0
2025-10-07,-741860.0
2025-10-08,-743640.0
2025-10-09,-759990.0
2025-10-10,-708400.0
2025-10-13,-712990.0
2025-10-14,-730670.0
2025-10-15,-688680.0
2025-10-16,-689800.0
2025-10-17,-672620.0
2025-10-20,-693420.0
2025-10-21,-698110.0
2025-10-23,-704010.0
2025-10-24,-697320.0
2025-10-27,-717850.0
2025-10-28,-722480.0
2025-10-29,-701410.0
2025-10-30,-724430.0
2025-10-31,-719420.0
2025-11-03,-694020.0
2025-11-04,-693690.0
2025-11-06,-702850.0
2025-11-07,-735200.0
2025-11-10,-743780.0
2025-11-11,-740260.0
2025-11-12,-737610.0
2025-11-13,-727790.0
2025-11-14,-721270.0
2025-11-17,-720920.0
2025-11-18,-725480.0
2025-11-19,-733500.0
2025-11-20,-722900.0
2025-11-21,-728870.0
2025-11-24,-699140.0
2025-11-25,-701630.0
2025-11-26,-707360.0
2025-11-27,-717100.0
2025-11-28,-707830.0
2025-12-01,-706820.0
2025-12-02,-721940.0
2025-12-03,-712110.0
2025-12-04,-708210.0
2025-12-05,-715710.0
2025-12-08,-747530.0
2025-12-09,-766690.0
2025-12-10,-782960.0
2025-12-11,-790460.0
2025-12-12,-793350.0
2025-12-15,-797000.0
2025-12-16,-811970.0
2025-12-17,-830500.0
2025-12-18,-842720.0
2025-12-19,-845830.0
2025-12-22,-847770.0
2025-12-24,-857690.0
2025-12-26,-844580.0
2025-12-29,-863240.0
2025-12-30,-849520.0
2025-12-31,-852700.0
2026-01-01,-861300.0
2026-01-05,-865710.0
2026-01-06,-866240.0
2026-01-07,-871660.0
2026-01-08,-892360.0
2026-01-09,-880450.0
2026-01-12,-894540.0
2026-01-13,-893270.0
2026-01-14,-898840.0
2026-01-16,-906250.0
2026-01-19,-923190.0
2026-01-20,-953560.0
2026-01-21,-971690.0
2026-01-22,-972550.0
2026-01-23,-982450.0
2026-01-27,-978910.0
2026-01-28,-984250.0
2026-01-29,-984970.0
2026-01-30,-989320.0
2026-02-02,-1016800.0
2026-02-03,-1006380.0
2026-02-05,-1006310.0
2026-02-06,-1018580.0
2026-02-09,-1024790.0
2026-02-11,-1027310.0
2026-02-12,-1007790.0
2026-02-13,-1047230.0
2026-02-16,-1070850.0
2026-02-17,-1076330.0
2026-02-18,-1075390.0
2026-02-19,-1081130.0
2026-02-20,-1112630.0
2026-02-23,-1125990.0
2026-02-24,-1131200.0
2026-02-25,-1146610.0
2026-02-26,-1142480.0
2026-02-27,-1146790.0
2026-03-02,-1207390.0
2026-03-04,-1271940.0
2026-03-05,-1266620.0
2026-03-10,-1243540.0
2026-03-13,-1247810.0
2026-03-16,-1219500.0
2026-03-17,-1216510.0
