ticker,signal_date,entry_date,exit_date,entry,exit,reason,bars,init_stop_pct,ret_pct,net_pct,mfe_pct,mae_pct,reached_be
CRAFTSMAN,2025-07-15,2025-07-16,2025-09-09,6092.57,6851.14,ema,37,-5.81,12.45,12.05,18.93,-2.39,False
CREDITACC,2023-10-30,2023-10-31,2023-12-18,1602.34,1693.57,ema,32,-7.15,5.69,5.29,11.2,-3.06,False
CREDITACC,2025-06-30,2025-07-01,2025-07-29,1222.0,1273.7,ema,20,-6.97,4.23,3.83,14.67,-0.98,False
CREDITACC,2025-08-11,2025-08-12,2025-09-08,1259.1,1339.9,ema,17,-7.32,6.42,6.02,13.18,-0.01,False
CREDITACC,2026-01-16,2026-01-19,2026-01-20,1304.4,1285.0,ema,1,-6.31,-1.49,-1.89,0.86,-2.39,False
CREDITACC,2026-01-30,2026-02-02,2026-02-03,1273.3,1290.0,ema,1,-10.19,1.31,0.91,2.02,-3.75,False
CREDITACC,2026-02-03,2026-02-04,2026-02-06,1322.0,1295.8,ema,2,-11.15,-1.98,-2.38,2.8,-2.71,False
CRISIL,2025-06-11,2025-06-12,2025-06-13,5708.96,5376.54,stop,1,-5.82,-5.82,-6.22,0.08,-5.69,False
CSBBANK,2025-05-06,2025-05-07,2025-08-13,343.3,408.95,ema,70,-8.41,19.12,18.72,29.8,-2.67,False
CSBBANK,2025-09-01,2025-09-02,2025-09-03,373.25,374.0,ema,1,-9.21,0.2,-0.2,1.46,-0.84,False
CSBBANK,2025-10-01,2025-10-03,2025-11-24,391.5,412.9,ema,34,-6.22,5.47,5.07,14.18,-3.33,False
CUB,2025-05-05,2025-05-06,2025-06-13,134.39,138.62,ema,28,-7.55,3.14,2.74,14.15,-4.97,False
CUB,2025-09-10,2025-09-11,2025-09-12,149.43,150.54,ema,1,-5.8,0.75,0.35,1.17,-0.51,False
CUMMINSIND,2024-03-12,2024-03-13,2024-03-14,2667.97,2574.59,ema,1,-5.9,-3.5,-3.9,1.37,-3.91,False
CUMMINSIND,2024-04-10,2024-04-12,2024-05-31,2929.93,3472.95,ema,32,-5.16,18.53,18.13,28.67,-0.58,False
CUMMINSIND,2024-08-07,2024-08-08,2024-08-12,3595.56,3580.99,ema,2,-8.74,-0.41,-0.81,3.35,-1.0,False
CUMMINSIND,2024-08-14,2024-08-16,2024-08-29,3624.72,3631.52,ema,9,-7.7,0.19,-0.21,5.34,-1.25,False
CUMMINSIND,2024-10-10,2024-10-11,2024-10-14,3595.56,3512.14,ema,1,-6.0,-2.32,-2.72,1.0,-3.65,False
CUMMINSIND,2024-10-16,2024-10-17,2024-10-18,3726.75,3582.98,ema,1,-6.13,-3.86,-4.26,0.0,-3.99,False
CUMMINSIND,2025-07-28,2025-07-29,2025-09-26,3470.01,3930.38,ema,41,-4.29,13.27,12.87,18.61,-0.75,False
DABUR,2026-01-12,2026-01-13,2026-01-20,518.28,498.54,stop,4,-3.81,-3.81,-4.21,0.79,-2.82,False
DABUR,2026-01-21,2026-01-22,2026-01-28,514.33,507.37,ema,3,-4.11,-1.35,-1.75,2.3,-1.71,False
DALBHARAT,2025-05-06,2025-05-07,2025-06-02,1931.63,2001.82,ema,18,-5.56,3.63,3.23,11.37,-2.21,False
DALBHARAT,2025-06-23,2025-06-24,2025-07-29,2069.04,2203.59,ema,25,-4.56,6.5,6.1,12.7,-0.64,False
DALBHARAT,2026-01-19,2026-01-20,2026-01-27,2137.64,2110.61,ema,4,-4.66,-1.26,-1.66,5.42,-3.09,False
DATAMATICS,2023-09-06,2023-09-07,2023-09-12,597.96,548.86,stop,3,-8.21,-8.21,-8.61,0.39,-5.45,False
DATAMATICS,2023-12-01,2023-12-04,2023-12-20,743.07,677.58,stop,12,-8.81,-8.81,-9.21,5.11,-6.85,False
DATAMATICS,2025-05-12,2025-05-13,2025-05-20,627.59,613.67,ema,5,-9.77,-2.22,-2.62,5.44,-3.87,False
DATAMATICS,2025-07-11,2025-07-14,2025-08-19,729.99,852.02,ema,25,-6.59,16.72,16.32,52.6,-1.9,False
DATAPATTNS,2024-04-10,2024-04-12,2024-04-19,2984.4,2672.83,stop,4,-10.44,-10.44,-10.84,0.43,-9.58,False
DATAPATTNS,2024-04-26,2024-04-29,2024-05-06,3101.55,2789.91,stop,4,-10.05,-10.05,-10.45,0.29,-8.36,False
DATAPATTNS,2024-05-09,2024-05-10,2024-05-13,2859.31,2792.49,ema,1,-10.17,-2.34,-2.74,0.34,-4.34,False
DATAPATTNS,2024-05-16,2024-05-17,2024-05-28,2977.15,2912.37,ema,6,-9.7,-2.18,-2.58,14.85,-3.1,False
DATAPATTNS,2025-09-17,2025-09-18,2025-09-26,2886.21,2668.4,stop,6,-7.55,-7.55,-7.95,0.36,-5.87,False
DATAPATTNS,2025-10-03,2025-10-06,2025-10-14,2832.82,2722.07,ema,6,-8.43,-3.91,-4.31,1.85,-4.61,False
DATAPATTNS,2025-10-31,2025-11-03,2025-11-04,2738.03,2746.01,ema,1,-6.16,0.29,-0.11,1.14,-0.77,False
DATAPATTNS,2025-11-11,2025-11-12,2025-12-03,2772.86,2901.67,ema,15,-6.46,4.65,4.25,15.69,-2.19,False
DATAPATTNS,2026-02-06,2026-02-09,2026-03-17,2732.04,3089.27,ema,25,-10.66,13.08,12.68,31.83,-1.37,False
DBL,2023-10-20,2023-10-23,2023-10-23,335.37,306.78,stop,0,-8.53,-8.53,-8.93,0.0,0.0,False
DBL,2023-11-08,2023-11-09,2023-12-15,355.74,399.82,ema,24,-9.4,12.39,11.99,22.92,-4.79,False
DBL,2023-12-18,2023-12-19,2023-12-20,397.38,392.84,ema,1,-7.7,-1.14,-1.54,0.46,-2.34,False
DBL,2024-02-14,2024-02-15,2024-03-07,453.21,430.79,ema,15,-10.45,-4.95,-5.35,10.88,-6.99,False
DBL,2024-03-27,2024-03-28,2024-04-16,426.71,438.12,ema,11,-9.86,2.67,2.27,17.23,-0.15,False
DBL,2024-04-16,2024-04-18,2024-04-19,445.24,424.32,ema,1,-8.48,-4.7,-5.1,1.47,-4.91,False
DBL,2024-04-23,2024-04-24,2024-05-10,453.21,458.19,ema,11,-8.31,1.1,0.7,7.67,-1.1,False
DBL,2024-06-20,2024-06-21,2024-07-19,541.9,521.44,ema,19,-10.0,-3.78,-4.18,3.67,-5.67,False
DBL,2025-09-17,2025-09-18,2025-09-24,575.45,537.41,stop,4,-6.61,-6.61,-7.01,1.05,-5.64,False
DBREALTY,2025-05-21,2025-05-22,2025-06-20,192.9,211.94,ema,21,-9.48,9.87,9.47,26.96,-3.31,False
DCAL,2024-02-27,2024-02-28,2024-03-12,255.35,233.85,ema,8,-11.58,-8.42,-8.82,10.83,-9.54,False
DCAL,2024-12-04,2024-12-05,2025-01-13,260.0,263.85,ema,26,-9.95,1.48,1.08,18.45,-1.73,False
DCBBANK,2025-04-28,2025-04-29,2025-05-07,137.52,127.71,gap,5,-6.37,-7.13,-7.53,0.01,-6.02,False
DCBBANK,2025-07-09,2025-07-10,2025-07-11,141.81,138.84,ema,1,-5.43,-2.1,-2.5,1.21,-1.53,False
DCBBANK,2025-07-11,2025-07-14,2025-07-23,141.8,140.83,ema,7,-5.64,-0.69,-1.09,4.83,-1.04,False
DCBBANK,2025-10-20,2025-10-21,2025-12-05,145.78,174.18,ema,31,-5.59,19.48,19.08,29.59,0.0,False
DCMSHRIRAM,2025-07-03,2025-07-04,2025-08-04,1411.44,1368.97,ema,21,-7.41,-3.01,-3.41,5.13,-7.31,False
DCMSHRIRAM,2025-08-26,2025-08-28,2025-08-29,1239.18,1225.81,ema,1,-7.28,-1.08,-1.48,0.3,-2.59,False
DCMSHRIRAM,2025-09-17,2025-09-18,2025-09-22,1315.03,1242.94,ema,2,-6.55,-5.48,-5.88,2.33,-5.81,False
DCMSHRIRAM,2025-12-11,2025-12-12,2025-12-18,1237.31,1216.36,ema,4,-7.2,-1.69,-2.09,1.68,-2.06,False
DCMSHRIRAM,2025-12-29,2025-12-30,2026-01-07,1225.39,1217.35,ema,6,-5.74,-0.66,-1.06,5.72,-0.64,False
DCW,2024-08-26,2024-08-27,2024-10-08,85.77,92.85,ema,29,-10.09,8.26,7.86,29.2,-8.36,False
DCXINDIA,2023-11-21,2023-11-22,2023-12-21,363.0,332.0,ema,20,-9.81,-8.54,-8.94,6.25,-8.68,False
DEEPAKFERT,2024-08-05,2024-08-06,2024-09-12,924.44,1023.77,ema,26,-9.86,10.75,10.35,20.28,0.0,False
DEEPINDS,2024-09-09,2024-09-10,2024-09-16,469.46,425.44,stop,4,-9.38,-9.38,-9.78,0.0,-7.73,False
DEEPINDS,2025-09-15,2025-09-16,2025-09-22,540.0,535.1,ema,4,-7.37,-0.91,-1.31,2.94,-2.0,False
DELHIVERY,2025-06-24,2025-06-25,2025-07-31,380.65,406.95,ema,26,-6.24,6.91,6.51,18.07,-0.58,False
DELHIVERY,2025-11-13,2025-11-14,2025-11-17,434.05,437.15,ema,1,-6.66,0.71,0.31,1.34,-0.22,False
DELHIVERY,2025-11-28,2025-12-01,2025-12-02,426.35,416.95,ema,1,-5.69,-2.2,-2.6,1.74,-2.28,False
DEN,2023-09-20,2023-09-21,2023-10-18,51.15,50.85,ema,18,-9.27,-0.59,-0.99,8.21,-3.32,False
DEN,2023-11-06,2023-11-07,2023-12-21,55.0,52.2,ema,30,-10.09,-5.09,-5.49,11.45,-4.64,False
DEN,2024-01-10,2024-01-11,2024-01-16,66.0,59.92,stop,3,-9.22,-9.22,-9.62,2.2,-7.8,False
DHANUKA,2024-01-17,2024-01-18,2024-01-23,1242.23,1151.57,stop,2,-7.3,-7.3,-7.7,0.0,-7.16,False
DHANUKA,2024-04-26,2024-04-29,2024-05-09,1401.81,1279.47,stop,7,-8.73,-8.73,-9.13,1.26,-7.87,False
DHANUKA,2024-05-09,2024-05-10,2024-05-13,1262.49,1271.53,ema,1,-9.35,0.72,0.32,1.74,-1.62,False
DHANUKA,2025-05-28,2025-05-29,2025-06-20,1693.83,1644.98,ema,16,-6.92,-2.88,-3.28,2.41,-3.93,False
DHANUKA,2025-06-30,2025-07-01,2025-07-08,1764.01,1654.81,stop,5,-6.19,-6.19,-6.59,0.82,-3.81,False
DHANUKA,2025-07-15,2025-07-16,2025-08-04,1707.69,1636.85,ema,13,-7.19,-4.15,-4.55,15.43,-5.24,False
DIAMONDYD,2024-01-23,2024-01-24,2024-02-12,1360.97,1246.36,ema,12,-12.16,-8.42,-8.82,0.29,-12.09,False
DIAMONDYD,2025-12-22,2025-12-23,2026-01-13,1155.0,1138.0,ema,14,-6.39,-1.47,-1.87,5.92,-3.03,False
DIAMONDYD,2026-01-29,2026-01-30,2026-02-02,1134.0,1099.5,ema,1,-6.49,-3.04,-3.44,0.57,-1.94,False
DIVISLAB,2024-10-09,2024-10-10,2024-10-24,5908.62,5711.34,ema,10,-5.39,-3.34,-3.74,5.3,-4.07,False
DIVISLAB,2026-01-06,2026-01-07,2026-01-12,6652.57,6385.1,stop,3,-4.02,-4.02,-4.42,0.77,-2.25,False
DIXON,2023-10-25,2023-10-26,2023-10-30,5425.64,5171.48,stop,2,-4.68,-4.68,-5.08,1.56,-2.61,False
DIXON,2023-11-03,2023-11-06,2023-11-07,5313.63,5275.56,ema,1,-5.61,-0.72,-1.12,0.4,-1.45,False
DIXON,2023-12-21,2023-12-22,2024-01-16,6548.64,6334.81,ema,16,-6.39,-3.27,-3.67,1.0,-4.74,False
DIXON,2024-02-21,2024-02-22,2024-03-14,6744.59,6547.94,ema,14,-5.61,-2.92,-3.32,7.2,-4.12,False
DIXON,2024-03-15,2024-03-18,2024-05-15,6957.42,8088.51,ema,37,-6.67,16.26,15.86,24.3,-1.78,False
DIXON,2025-08-04,2025-08-05,2025-08-08,16994.44,16218.37,stop,3,-4.57,-4.57,-4.97,0.57,-4.42,False
DIXON,2025-08-19,2025-08-20,2025-09-29,16942.46,17530.0,ema,27,-5.0,3.47,3.07,9.02,-2.83,False
DIXON,2025-10-03,2025-10-06,2025-10-07,16600.0,17026.0,ema,1,-4.76,2.57,2.17,2.93,-0.39,False
DLF,2023-12-28,2023-12-29,2024-01-24,707.55,721.35,ema,17,-4.5,1.95,1.55,12.39,-2.94,False
DLF,2024-02-09,2024-02-12,2024-03-13,812.06,838.38,ema,21,-5.57,3.24,2.84,13.07,-4.08,False
DMART,2025-08-25,2025-08-26,2025-09-12,4751.8,4632.0,ema,12,-4.2,-2.52,-2.92,4.16,-3.98,False
DMART,2025-09-15,2025-09-16,2025-09-24,4667.0,4630.0,ema,6,-4.69,-0.79,-1.19,3.24,-2.02,False
DODLA,2023-08-28,2023-08-29,2023-09-07,778.51,738.25,ema,7,-10.27,-5.17,-5.57,0.1,-7.64,False
DODLA,2024-07-22,2024-07-23,2024-08-07,1239.67,1169.25,ema,11,-10.11,-5.68,-6.08,3.92,-7.74,False
DODLA,2025-07-30,2025-07-31,2025-08-01,1267.79,1269.48,ema,1,-7.7,0.13,-0.27,1.39,-0.97,False
DODLA,2025-08-01,2025-08-04,2025-08-05,1288.5,1296.36,ema,1,-7.3,0.61,0.21,0.68,-2.35,False
DODLA,2025-08-06,2025-08-07,2025-08-08,1299.05,1300.44,ema,1,-6.78,0.11,-0.29,1.4,-0.64,False
DODLA,2025-08-26,2025-08-28,2025-09-23,1374.02,1398.92,ema,18,-6.24,1.81,1.41,8.7,-3.09,False
DYCL,2025-08-20,2025-08-21,2025-08-21,514.44,470.01,stop,0,-8.64,-8.64,-9.04,0.0,0.0,False
DYNAMATECH,2024-01-18,2024-01-19,2024-03-13,5876.93,6989.41,ema,35,-8.04,18.93,18.53,32.18,-2.55,False
DYNAMATECH,2024-06-25,2024-06-26,2024-06-27,7573.68,7425.9,ema,1,-9.4,-1.95,-2.35,1.12,-2.49,False
DYNAMATECH,2025-10-31,2025-11-03,2025-11-28,7963.89,8938.39,ema,18,-6.08,12.24,11.84,23.95,-1.16,False
ECLERX,2023-11-13,2023-11-15,2023-12-13,1171.3,1239.36,ema,19,-7.99,5.81,5.41,17.75,-2.7,False
ECLERX,2023-12-20,2023-12-21,2024-01-03,1268.75,1258.73,ema,8,-8.56,-0.79,-1.19,5.57,-2.95,False
ECLERX,2024-01-16,2024-01-17,2024-01-24,1373.96,1295.73,ema,4,-7.21,-5.69,-6.09,0.02,-6.84,False
ECLERX,2024-11-11,2024-11-12,2024-12-23,1692.08,1818.5,ema,27,-8.43,7.47,7.07,14.53,-8.03,False
ECLERX,2025-05-16,2025-05-19,2025-06-20,1642.34,1734.12,ema,24,-8.6,5.59,5.19,15.05,-2.49,False
EDELWEISS,2023-08-28,2023-08-29,2023-09-12,54.24,49.76,stop,10,-8.26,-8.26,-8.66,4.57,-5.54,False
EDELWEISS,2023-09-29,2023-10-03,2023-10-25,59.76,60.24,ema,15,-9.43,0.82,0.42,25.8,-2.78,False
EDELWEISS,2024-02-21,2024-02-22,2024-03-12,76.05,74.15,ema,12,-8.18,-2.5,-2.9,4.17,-4.43,False
EDELWEISS,2024-05-17,2024-05-21,2024-05-28,84.97,77.3,stop,5,-9.03,-9.03,-9.43,0.63,-8.78,False
EDELWEISS,2024-08-26,2024-08-27,2024-10-07,107.75,122.38,ema,28,-11.38,13.58,13.18,33.3,-4.57,False
EDELWEISS,2025-10-24,2025-10-27,2025-10-30,122.05,114.26,stop,3,-6.38,-6.38,-6.78,1.19,-5.19,False
EDELWEISS,2025-11-13,2025-11-14,2025-11-21,116.92,112.86,ema,5,-7.13,-3.47,-3.87,2.16,-3.69,False
EDELWEISS,2026-02-05,2026-02-06,2026-02-09,106.77,106.5,ema,1,-7.52,-0.25,-0.65,0.3,-1.85,False
EDELWEISS,2026-02-09,2026-02-10,2026-03-02,111.45,113.9,ema,14,-7.37,2.2,1.8,17.27,-0.13,False
EICHERMOT,2025-08-11,2025-08-12,2025-10-24,5620.64,6822.56,ema,49,-3.45,21.38,20.98,25.41,-0.64,False
EIDPARRY,2024-11-25,2024-11-26,2024-12-26,870.0,906.0,ema,21,-7.51,4.14,3.74,14.6,-2.76,False
EIDPARRY,2025-10-27,2025-10-28,2025-11-06,1066.0,1047.6,ema,6,-4.73,-1.73,-2.13,4.88,-1.97,False
EIHOTEL,2024-02-07,2024-02-08,2024-02-09,420.26,388.82,stop,1,-7.48,-7.48,-7.88,0.0,-4.18,False
EIHOTEL,2025-08-13,2025-08-14,2025-09-12,406.41,398.19,ema,19,-6.59,-2.02,-2.42,6.5,-6.22,False
EKC,2024-09-16,2024-09-17,2024-10-04,204.37,186.31,stop,12,-8.83,-8.83,-9.23,5.83,-7.91,False
EKC,2024-10-10,2024-10-11,2024-10-18,205.11,193.96,ema,5,-10.0,-5.44,-5.84,3.49,-5.39,False
EKC,2024-12-04,2024-12-05,2024-12-18,220.82,210.03,ema,9,-10.22,-4.88,-5.28,4.31,-5.41,False
ELECON,2024-04-19,2024-04-22,2024-04-23,612.3,562.59,stop,1,-8.12,-8.12,-8.52,0.81,-7.6,False
ELECON,2024-06-12,2024-06-13,2024-07-09,669.32,647.99,ema,17,-10.16,-3.19,-3.59,4.53,-7.09,False
ELECON,2025-06-27,2025-06-30,2025-07-02,654.53,633.61,ema,2,-7.51,-3.2,-3.6,2.28,-3.81,False
ELECON,2025-07-09,2025-07-10,2025-07-11,672.46,625.24,stop,1,-7.02,-7.02,-7.42,0.38,-4.74,False
ELECTCAST,2023-08-14,2023-08-16,2023-09-13,59.89,62.64,ema,20,-9.47,4.6,4.2,20.45,-5.81,False
ELGIEQUIP,2026-02-23,2026-02-24,2026-03-04,544.46,503.85,stop,5,-7.46,-7.46,-7.86,0.47,-7.32,False
EMAMILTD,2024-06-05,2024-06-06,2024-08-05,673.39,739.56,ema,40,-9.57,9.83,9.43,21.33,-3.42,False
EMAMILTD,2024-08-12,2024-08-13,2024-09-12,784.76,788.65,ema,21,-7.96,0.5,0.1,5.4,-3.18,False
EMBDL,2024-02-15,2024-02-16,2024-02-29,119.75,112.1,ema,9,-11.91,-6.39,-6.79,7.43,-6.05,False
EMBDL,2024-02-29,2024-03-01,2024-03-06,119.7,106.34,stop,3,-11.16,-11.16,-11.56,4.09,-2.17,False
EMBDL,2024-03-15,2024-03-18,2024-03-20,117.7,110.0,ema,2,-14.36,-6.54,-6.94,3.48,-8.88,False
EMBDL,2024-03-22,2024-03-26,2024-05-03,112.9,130.7,ema,24,-14.36,15.77,15.37,29.05,-2.13,False
EMBDL,2024-05-21,2024-05-22,2024-06-04,130.1,118.21,stop,9,-9.14,-9.14,-9.54,10.26,-0.85,False
EMBDL,2024-06-12,2024-06-13,2024-07-11,137.19,142.0,ema,19,-9.44,3.51,3.11,19.8,-2.69,False
EMCURE,2025-07-25,2025-07-28,2025-08-04,1403.2,1362.88,ema,5,-5.72,-2.87,-3.27,3.69,-3.92,False
EMCURE,2025-08-04,2025-08-05,2025-08-11,1417.57,1378.15,ema,4,-6.38,-2.78,-3.18,2.05,-3.56,False
EMCURE,2025-10-06,2025-10-07,2025-10-14,1429.1,1341.63,stop,5,-6.12,-6.12,-6.52,0.41,-4.97,False
EMCURE,2025-12-08,2025-12-09,2025-12-16,1377.0,1381.0,ema,5,-6.45,0.29,-0.11,6.68,0.0,False
EMCURE,2026-01-01,2026-01-02,2026-01-28,1401.0,1495.0,ema,16,-6.34,6.71,6.31,13.18,-0.92,False
EMIL,2024-02-27,2024-02-28,2024-02-29,206.5,204.25,ema,1,-10.1,-1.09,-1.49,3.85,-2.54,False
EMIL,2024-04-26,2024-04-29,2024-05-28,209.0,210.05,ema,19,-7.93,0.5,0.1,11.87,-2.37,False
EMIL,2024-06-04,2024-06-05,2024-06-26,202.95,225.8,ema,14,-11.41,11.26,10.86,23.18,-3.42,False
EMIL,2024-06-26,2024-06-27,2024-07-05,242.78,228.8,ema,6,-10.41,-5.76,-6.16,0.91,-7.32,False
EMUDHRA,2023-08-17,2023-08-18,2023-09-07,512.73,476.89,ema,14,-9.36,-6.99,-7.39,3.69,-9.01,False
EMUDHRA,2023-09-15,2023-09-18,2023-09-21,491.9,474.95,ema,2,-8.99,-3.45,-3.85,4.42,-6.51,False
EMUDHRA,2023-09-27,2023-09-28,2023-09-29,479.73,482.81,ema,1,-8.45,0.64,0.24,2.1,-0.68,False
EMUDHRA,2024-03-12,2024-03-13,2024-03-13,616.37,552.89,stop,0,-10.3,-10.3,-10.7,0.0,0.0,False
EMUDHRA,2024-05-31,2024-06-03,2024-06-04,775.29,699.84,stop,1,-9.73,-9.73,-10.13,0.35,-4.08,False
EMUDHRA,2024-07-01,2024-07-02,2024-07-19,902.02,865.78,ema,12,-9.14,-4.02,-4.42,1.66,-7.83,False
EMUDHRA,2024-07-26,2024-07-29,2024-07-31,912.97,856.22,ema,2,-8.21,-6.22,-6.62,1.17,-6.42,False
EMUDHRA,2024-08-02,2024-08-05,2024-08-06,836.31,831.68,ema,1,-9.08,-0.55,-0.95,1.19,-2.92,False
EMUDHRA,2024-08-06,2024-08-07,2024-08-08,847.26,843.28,ema,1,-9.24,-0.47,-0.87,0.71,-2.08,False
EMUDHRA,2024-10-09,2024-10-10,2024-10-22,946.77,869.76,stop,8,-8.13,-8.13,-8.53,4.42,-7.32,False
EMUDHRA,2024-12-13,2024-12-16,2024-12-24,953.94,921.44,ema,6,-6.1,-3.41,-3.81,6.87,-4.29,False
ENDURANCE,2024-06-14,2024-06-18,2024-07-12,2665.68,2584.11,ema,18,-9.11,-3.06,-3.46,4.53,-4.49,False
ENDURANCE,2025-06-05,2025-06-06,2025-07-09,2510.64,2608.95,ema,23,-7.12,3.92,3.52,19.72,-5.84,False
ENDURANCE,2025-11-19,2025-11-20,2025-11-21,2705.86,2734.14,ema,1,-7.2,1.05,0.65,2.1,-1.6,False
ENDURANCE,2025-11-25,2025-11-26,2025-11-27,2683.95,2684.05,ema,1,-6.88,0.0,-0.4,0.25,-1.23,False
ENDURANCE,2025-12-08,2025-12-09,2025-12-10,2633.06,2613.84,ema,1,-6.0,-0.73,-1.13,0.56,-2.94,False
ENDURANCE,2025-12-19,2025-12-22,2025-12-23,2695.5,2645.81,ema,1,-5.65,-1.84,-2.24,0.5,-2.36,False
ENDURANCE,2026-01-09,2026-01-12,2026-01-13,2614.14,2569.42,ema,1,-4.77,-1.71,-2.11,0.26,-2.82,False
ENDURANCE,2026-02-24,2026-02-25,2026-03-04,2687.73,2510.67,stop,4,-6.59,-6.59,-6.99,0.2,-5.51,False
ENGINERSIN,2023-12-14,2023-12-15,2023-12-20,161.54,148.96,stop,3,-7.79,-7.79,-8.19,1.83,-3.42,False
ENGINERSIN,2023-12-28,2023-12-29,2024-02-12,166.12,219.57,ema,29,-8.83,32.18,31.78,57.14,-2.93,False
ENGINERSIN,2024-05-10,2024-05-13,2024-06-03,213.46,253.13,ema,14,-10.31,18.58,18.18,30.59,-3.02,False
ENGINERSIN,2024-06-12,2024-06-13,2024-06-25,247.12,240.77,ema,7,-13.9,-2.57,-2.97,6.92,-4.4,False
ENGINERSIN,2024-06-25,2024-06-26,2024-06-27,242.77,238.47,ema,1,-12.08,-1.77,-2.17,0.33,-2.13,False
ENGINERSIN,2024-07-03,2024-07-04,2024-07-22,253.75,250.0,ema,11,-9.53,-1.48,-1.88,15.16,-4.51,False
ENTERO,2025-04-21,2025-04-22,2025-05-29,1385.9,1350.1,ema,26,-9.77,-2.58,-2.98,9.01,-8.65,False
EPIGRAL,2024-08-01,2024-08-02,2024-09-03,1774.38,1838.88,ema,21,-9.32,3.64,3.24,13.31,-5.35,False
EQUITASBNK,2023-11-02,2023-11-03,2023-11-10,97.25,92.61,ema,5,-7.17,-4.77,-5.17,0.96,-5.08,False
EQUITASBNK,2026-01-07,2026-01-08,2026-02-04,66.6,67.04,ema,17,-5.64,0.66,0.26,10.21,-1.85,False
EQUITASBNK,2026-02-10,2026-02-11,2026-02-20,69.0,66.99,ema,7,-7.29,-2.91,-3.31,1.06,-3.62,False
EQUITASBNK,2026-02-20,2026-02-23,2026-02-24,67.67,66.01,ema,1,-6.65,-2.45,-2.85,0.0,-5.28,False
ERIS,2024-09-03,2024-09-04,2024-09-13,1439.06,1337.13,stop,7,-7.08,-7.08,-7.48,4.61,-2.39,False
ERIS,2024-09-19,2024-09-20,2024-09-23,1393.57,1330.42,ema,1,-7.43,-4.53,-4.93,1.42,-7.38,False
ERIS,2024-10-04,2024-10-07,2024-10-08,1335.81,1309.55,ema,1,-8.08,-1.97,-2.37,1.79,-3.38,False
ERIS,2024-10-25,2024-10-28,2024-10-29,1260.39,1274.88,ema,1,-8.32,1.15,0.75,1.26,-0.98,False
ERIS,2024-10-31,2024-11-01,2024-11-05,1312.47,1284.03,ema,2,-7.82,-2.17,-2.57,1.73,-1.88,False
ERIS,2024-11-12,2024-11-13,2024-12-17,1359.2,1406.18,ema,22,-6.82,3.46,3.06,15.98,-4.71,False
ERIS,2025-09-25,2025-09-26,2025-09-29,1591.46,1577.04,ema,1,-5.42,-0.91,-1.31,1.55,-1.38,False
ERIS,2025-10-01,2025-10-03,2025-10-06,1616.33,1571.57,ema,1,-5.23,-2.77,-3.17,0.74,-2.3,False
ERIS,2025-12-09,2025-12-10,2025-12-10,1690.93,1586.24,stop,0,-6.19,-6.19,-6.59,0.0,0.0,False
ESCORTS,2023-08-25,2023-08-28,2023-10-04,2981.15,3034.31,ema,25,-5.3,1.78,1.38,8.92,-2.39,False
ESCORTS,2023-10-04,2023-10-05,2023-10-23,3103.07,3143.12,ema,12,-6.13,1.29,0.89,7.66,-1.58,False
ESCORTS,2023-10-23,2023-10-25,2023-10-26,3049.12,3000.62,ema,1,-6.09,-1.59,-1.99,1.59,-1.78,False
ESCORTS,2023-10-30,2023-10-31,2023-11-01,3088.02,3057.91,ema,1,-5.84,-0.97,-1.37,0.48,-1.7,False
ESCORTS,2024-06-04,2024-06-05,2024-07-05,3692.51,4003.71,ema,21,-6.76,8.43,8.03,15.96,-1.3,False
ESCORTS,2025-09-08,2025-09-09,2025-09-26,3733.61,3554.45,ema,13,-6.85,-4.8,-5.2,0.53,-5.53,False
ESCORTS,2025-12-03,2025-12-04,2025-12-09,3710.09,3610.72,ema,3,-5.18,-2.68,-3.08,0.57,-3.21,False
ESCORTS,2025-12-15,2025-12-16,2025-12-17,3641.22,3618.79,ema,1,-4.94,-0.62,-1.02,0.47,-0.97,False
ESCORTS,2025-12-29,2025-12-30,2026-01-13,3662.87,3721.9,ema,10,-4.86,1.61,1.21,7.11,-1.02,False
ESCORTS,2026-02-10,2026-02-11,2026-02-13,3747.48,3571.37,ema,2,-6.23,-4.7,-5.1,0.0,-5.75,False
ETERNAL,2023-08-22,2023-08-23,2023-10-27,92.95,107.35,ema,44,-7.83,15.49,15.09,23.83,-3.12,False
ETERNAL,2023-12-13,2023-12-14,2024-01-18,121.0,128.05,ema,24,-6.52,5.83,5.43,16.94,-0.66,False
ETERNAL,2025-07-22,2025-07-23,2025-09-29,298.0,326.95,ema,46,-6.34,9.71,9.31,15.4,-3.22,False
ETERNAL,2025-11-14,2025-11-17,2025-11-18,303.1,312.0,ema,1,-6.08,2.94,2.54,2.23,-0.84,False
ETERNAL,2025-11-25,2025-11-26,2025-11-27,300.3,308.0,ema,1,-5.45,2.56,2.16,2.28,0.0,False
ETERNAL,2026-02-10,2026-02-11,2026-02-16,304.0,285.2,ema,3,-8.39,-6.18,-6.58,0.94,-6.64,False
ETHOSLTD,2023-10-09,2023-10-10,2023-10-13,1717.45,1733.4,ema,3,-6.89,0.93,0.53,2.47,-1.01,False
ETHOSLTD,2023-11-03,2023-11-06,2023-12-06,1768.75,1899.6,ema,20,-6.97,7.4,7.0,21.22,-5.01,False
ETHOSLTD,2024-01-01,2024-01-02,2024-02-13,2158.7,2450.0,ema,28,-7.09,13.49,13.09,23.22,-4.05,False
