exit_date,cumulative_pnl
2025-07-01,-40630.0
2025-07-02,-48830.0
2025-07-03,-54110.0
2025-07-04,-66940.0
2025-07-07,-68220.0
2025-07-08,-60260.0
2025-07-09,-64700.0
2025-07-10,-70270.0
2025-07-11,-59490.0
2025-07-14,-6780.0
2025-07-15,-11990.0
2025-07-16,-1660.0
2025-07-17,-8790.0
2025-07-18,11960.0
2025-07-21,10640.0
2025-07-22,16340.000000000004
2025-07-23,9670.000000000004
2025-07-24,-26129.999999999996
2025-07-25,-47310.0
2025-07-28,-25820.0
2025-07-29,7389.999999999993
2025-07-30,28599.999999999993
2025-07-31,57999.99999999999
2025-08-01,81399.99999999999
2025-08-04,115399.99999999999
2025-08-05,124039.99999999999
2025-08-06,130749.99999999999
2025-08-07,106889.99999999999
2025-08-08,99069.99999999999
2025-08-11,92999.99999999999
2025-08-12,77169.99999999999
2025-08-13,70189.99999999999
2025-08-14,69059.99999999999
2025-08-18,59089.999999999985
2025-08-19,59039.999999999985
2025-08-20,58439.999999999985
2025-08-21,66699.99999999999
2025-08-22,62339.999999999985
2025-08-25,73099.99999999999
2025-08-26,54769.999999999985
2025-08-28,37669.999999999985
2025-08-29,121689.99999999999
2025-09-01,194100.0
2025-09-02,216170.0
2025-09-03,255940.0
2025-09-04,245580.0
2025-09-05,268540.0
2025-09-08,258910.0
2025-09-09,339600.0
2025-09-10,316230.0
2025-09-11,311440.0
2025-09-12,305500.0
2025-09-15,325340.0
2025-09-16,317230.0
2025-09-17,302230.0
2025-09-18,299480.0
2025-09-19,304250.0
2025-09-22,298960.0
2025-09-23,328040.0
2025-09-24,307740.0
2025-09-25,278740.0
2025-09-26,254270.0
2025-09-29,255660.0
2025-09-30,293810.0
2025-10-01,290490.0
2025-10-03,287530.0
2025-10-06,283290.0
2025-10-07,268520.0
2025-10-08,256790.0
2025-10-09,237550.0
2025-10-10,237190.0
2025-10-13,225340.0
2025-10-14,198850.0
2025-10-15,188070.0
2025-10-16,178030.0
2025-10-17,160710.0
2025-10-20,156970.0
2025-10-21,185980.0
2025-10-23,180540.0
2025-10-24,249680.0
2025-10-27,233990.0
2025-10-28,226580.0
2025-10-29,208460.0
2025-10-30,196430.0
2025-10-31,240300.0
2025-11-03,244260.0
2025-11-04,229560.0
2025-11-06,206780.0
2025-11-07,236890.0
2025-11-10,220780.0
2025-11-11,209400.0
2025-11-12,242280.0
2025-11-13,230380.0
2025-11-14,219880.0
2025-11-17,251750.0
2025-11-18,247490.0
2025-11-19,243140.0
2025-11-20,264250.0
2025-11-21,245750.0
2025-11-24,247720.0
2025-11-25,283810.0
2025-11-26,267180.0
2025-11-27,266130.0
2025-11-28,266600.0
2025-12-01,250080.0
2025-12-02,223470.0
2025-12-03,229210.0
2025-12-04,252000.0
2025-12-05,230880.0
2025-12-08,256080.0
2025-12-09,235550.0
2025-12-10,242520.0
2025-12-11,235980.0
2025-12-12,240010.0
2025-12-15,240910.0
2025-12-16,226330.0
2025-12-17,210710.0
2025-12-18,189280.0
2025-12-19,190310.0
2025-12-22,189030.0
2025-12-23,184270.0
2025-12-24,185220.0
2025-12-26,175220.0
2025-12-29,200450.0
2025-12-30,215100.0
2025-12-31,215390.0
2026-01-01,211850.0
2026-01-02,206090.0
2026-01-05,206310.0
2026-01-06,221420.0
2026-01-07,290770.0
2026-01-08,260580.0
2026-01-09,261160.0
2026-01-12,274440.0
2026-01-13,278600.0
2026-01-14,280780.0
2026-01-16,260910.0
2026-01-19,252810.0
2026-01-20,222830.0
2026-01-21,198820.0
2026-01-22,180520.0
2026-01-23,170230.0
2026-01-27,151710.0
2026-01-28,140830.0
2026-01-29,149430.0
2026-01-30,130010.0
2026-02-02,79430.0
2026-02-03,162440.0
2026-02-04,139610.0
2026-02-05,111430.0
2026-02-06,93860.0
2026-02-09,99770.0
2026-02-10,95570.0
2026-02-11,88450.0
2026-02-12,68490.0
2026-02-13,33540.0
2026-02-16,39810.0
2026-02-17,40020.0
2026-02-18,35060.0
2026-02-19,24930.0
2026-02-20,-9560.0
2026-02-23,-28000.0
2026-02-24,-27360.0
2026-02-25,-35240.0
2026-02-26,-34940.0
2026-02-27,-42130.0
2026-03-02,-146670.0
2026-03-04,-153780.0
2026-03-05,-151780.0
2026-03-06,-143890.0
2026-03-09,-125520.0
2026-03-10,4460.0
2026-03-11,3040.0
2026-03-12,-17110.0
2026-03-13,-29910.0
2026-03-16,-70230.0
2026-03-17,-55850.0
2026-03-18,-56710.0
2026-03-19,-66150.0
2026-03-20,-32630.0
2026-03-23,-99910.0
2026-03-24,-29160.000000000015
2026-03-25,-20690.000000000015
2026-03-27,-22250.000000000015
2026-03-30,-42930.000000000015
2026-04-01,-18840.000000000015
2026-04-02,-31590.000000000015
2026-04-06,-20470.000000000015
2026-04-07,-20800.000000000015
2026-04-08,-23360.000000000015
2026-04-09,-28430.000000000015
2026-04-10,-22450.000000000015
2026-04-13,-26710.000000000015
2026-04-15,-23900.000000000015
2026-04-17,-22730.000000000015
2026-04-20,-32870.000000000015
2026-04-21,-32870.000000000015
2026-04-22,-41620.000000000015
2026-04-23,-41620.000000000015
2026-04-24,-74220.00000000001
2026-04-27,-81730.00000000001
2026-04-28,-82010.00000000001
2026-04-29,-97010.00000000001
2026-04-30,-100340.00000000001
2026-05-04,-105340.00000000001
2026-05-05,-105340.00000000001
2026-05-06,-115340.00000000001
2026-05-07,-115340.00000000001
2026-05-08,-130450.00000000001
2026-05-11,-158300.0
2026-05-12,-245700.0
2026-05-13,-244560.0
2026-05-14,-248280.0
2026-05-15,-278270.0
2026-05-18,-314900.0
2026-05-19,-323990.0
2026-05-20,-337270.0
2026-05-21,-328450.0
2026-05-22,-349750.0
2026-05-25,-351040.0
2026-05-26,-365440.0
2026-05-27,-375290.0
2026-05-29,-402410.0
2026-06-01,-435580.0
2026-06-02,-451070.0
2026-06-03,-460190.0
2026-06-04,-434290.0
2026-06-05,-440050.0
2026-06-08,-460050.0
2026-06-09,-460810.0
2026-06-10,-488090.0
2026-06-11,-525590.0
2026-06-12,-527130.0
2026-06-15,-526660.0
2026-06-16,-531660.0
2026-06-17,-537440.0
2026-06-18,-537440.0
2026-06-19,-547870.0
2026-06-22,-560660.0
2026-06-23,-570660.0
2026-06-24,-595130.0
2026-06-25,-597470.0
2026-06-29,-628220.0
2026-06-30,-628220.0
2026-07-01,-633220.0
2026-07-02,-633430.0
2026-07-03,-634680.0
2026-07-06,-644680.0
2026-07-07,-649680.0
2026-07-08,-620990.0
2026-07-09,-506040.0
2026-07-10,-505110.0
2026-07-13,-510110.0
2026-07-14,-434830.0
2026-07-15,-408220.0
2026-07-16,-422860.0
2026-07-17,-441760.0
2026-07-20,-401700.0
2026-07-21,-351190.0
2026-07-22,-342040.0
2026-07-23,-337670.0
2026-07-24,-313120.0
2026-07-27,-287880.0
2026-07-28,-277870.0
2026-07-29,-220950.0
2026-07-30,-171620.0
2026-07-31,-177320.0
2026-08-03,15169.99999999997
2026-08-04,16119.99999999997
2026-08-05,22699.99999999997
2026-08-06,21989.99999999997
2026-08-07,9739.99999999997
2026-08-10,-25290.00000000003
2026-08-11,-36430.00000000003
2026-08-12,-65370.00000000003
2026-08-13,1585600.0
