exit_date,cumulative_pnl
2024-01-02,-126920.0
2024-01-03,-131000.0
2024-01-04,-102740.0
2024-01-05,-94910.0
2024-01-08,-67590.0
2024-01-09,-78670.0
2024-01-10,-10950.0
2024-01-11,116310.0
2024-01-15,100290.0
2024-01-16,80150.0
2024-01-17,137520.0
2024-01-18,156170.0
2024-01-19,153940.0
2024-01-23,106770.0
2024-01-24,100640.0
2024-01-29,90510.0
2024-01-30,104610.0
2024-01-31,132700.0
2024-02-02,152710.0
2024-02-05,161720.0
2024-02-06,151090.0
2024-02-07,134120.0
2024-02-08,133560.0
2024-02-09,86170.0
2024-02-12,119150.0
2024-02-13,286280.0
2024-02-14,265430.0
2024-02-15,266640.0
2024-02-16,265910.0
2024-02-19,263620.0
2024-02-21,260490.0
2024-02-22,236830.0
2024-02-23,237670.0
2024-02-27,219630.0
2024-02-28,243910.0
2024-02-29,234470.0
2024-03-01,235860.0
2024-03-04,273740.0
2024-03-05,302870.0
2024-03-06,288900.0
2024-03-07,379640.0
2024-03-11,364920.0
2024-03-12,325910.0
2024-03-13,367250.0
2024-03-14,376300.0
2024-03-15,374730.0
2024-03-18,370150.0
2024-03-19,355550.0
2024-03-20,352700.0
2024-03-21,339250.0
2024-03-22,338790.0
2024-03-28,337430.0
2024-04-03,333760.0
2024-04-10,362400.0
2024-04-12,367000.0
2024-04-15,348980.0
2024-04-16,333520.0
2024-04-18,340190.0
2024-04-19,307210.0
2024-04-22,306360.0
2024-04-23,297840.0
2024-04-24,292530.0
2024-04-25,268710.0
2024-04-26,265210.0
2024-04-30,269440.0
2024-05-03,293770.0
2024-05-06,268000.0
2024-05-07,285130.0
2024-05-08,316780.0
2024-05-09,295580.0
2024-05-10,285040.0
2024-05-13,279290.0
2024-05-14,300120.0
2024-05-15,315840.0
2024-05-16,314910.0
2024-05-22,308800.0
2024-05-23,299000.0
2024-05-24,296530.0
2024-05-27,286270.0
2024-05-28,286370.0
2024-05-29,284950.0
2024-05-30,284190.0
2024-05-31,260900.0
2024-06-03,270510.0
2024-06-04,4110.0
2024-06-05,161460.0
2024-06-06,203880.0
2024-06-07,209030.0
2024-06-13,206720.0
2024-06-14,198190.0
2024-06-18,196530.0
2024-06-19,220660.0
2024-06-20,211800.0
2024-06-21,205310.0
2024-06-24,187060.0
2024-06-25,201930.0
2024-06-26,192470.0
2024-06-27,199560.0
2024-06-28,186120.0
2024-07-01,181760.0
2024-07-02,180270.0
2024-07-03,178840.0
2024-07-05,180710.0
2024-07-08,205380.0
2024-07-09,198690.0
2024-07-10,158620.0
2024-07-11,165210.0
2024-07-12,157990.0
2024-07-15,193670.0
2024-07-18,173640.0
2024-07-19,129800.0
2024-07-22,150440.0
2024-07-23,164560.0
2024-07-24,162260.0
2024-07-25,154970.0
2024-07-30,152530.0
2024-07-31,145160.0
2024-08-01,156330.0
2024-08-02,143290.0
2024-08-05,47610.0
2024-08-06,50410.0
2024-08-07,69470.0
2024-08-08,57420.0
2024-08-09,46720.0
2024-08-12,44280.0
2024-08-13,44950.0
2024-08-14,40750.0
2024-08-16,19350.0
2024-08-19,5770.0
2024-08-20,5040.0
2024-08-21,3870.0
2024-08-22,-689.9999999999991
2024-08-23,5530.000000000001
2024-08-26,-4599.999999999999
2024-08-27,-36610.0
2024-08-28,-50210.0
2024-08-29,-68700.0
2024-08-30,-81740.0
2024-09-02,-2210.0
2024-09-03,6840.0
2024-09-04,830.0
2024-09-05,14930.0
2024-09-06,-880.0
2024-09-09,-550.0000000000018
2024-09-10,37300.0
2024-09-11,23030.0
2024-09-12,36730.0
2024-09-13,38750.0
2024-09-16,27820.0
2024-09-17,27040.0
2024-09-18,18900.0
2024-09-19,41160.0
2024-09-20,65570.0
2024-09-23,76650.0
2024-09-24,150180.0
2024-09-25,132380.0
2024-09-26,131480.0
2024-09-27,212240.0
2024-09-30,268250.0
2024-10-01,329190.0
2024-10-03,375780.0
2024-10-04,433310.0
2024-10-07,406130.0
2024-10-08,588420.0
2024-10-09,602480.0
2024-10-11,604590.0
2024-10-14,587500.0
2024-10-15,718800.0
2024-10-17,712900.0
2024-10-18,670870.0
2024-10-21,645470.0
2024-10-22,564040.0
2024-10-23,598050.0
2024-10-24,700320.0
2024-10-25,674990.0
2024-10-28,640920.0
2024-10-29,642620.0
2024-10-30,637790.0
2024-10-31,635220.0
2024-11-01,629750.0
2024-11-05,610690.0
2024-11-06,612750.0
2024-11-07,607790.0
2024-11-08,596360.0
2024-11-11,559320.0
2024-11-12,567580.0
2024-11-13,538200.0
2024-11-14,517400.0
2024-11-18,511550.0
2024-11-21,503640.0
2024-11-27,501980.0
2024-11-29,498340.0
2024-12-02,492970.0
2024-12-03,487340.0
2024-12-04,485120.0
2024-12-05,483740.0
2024-12-09,481210.0
2024-12-11,474290.0
2024-12-12,496190.0
2024-12-13,505350.0
2024-12-16,504470.0
2024-12-17,511490.0
2024-12-18,488910.0
2024-12-19,501990.0
2024-12-20,469890.0
2024-12-23,466910.0
2024-12-24,445300.0
2024-12-26,447840.0
2024-12-27,447520.0
2024-12-30,440640.0
2024-12-31,441550.0
2025-01-01,483880.0
2025-01-06,469650.0
2025-01-07,476740.0
2025-01-08,475230.0
2025-01-10,501720.0
2025-01-13,523880.0
2025-01-14,549660.0
2025-01-23,547670.0
2025-04-25,529910.0
2025-04-28,523050.0
2025-04-29,516850.0
2025-05-02,495870.0
2025-05-07,481440.0
2025-05-08,477770.0
2025-05-09,413400.0
2025-05-12,414070.0
2025-05-13,413150.0
2025-05-19,410400.0
2025-05-20,402950.0
2025-05-21,399220.0
2025-05-22,387300.0
2025-05-23,386460.0
2025-05-26,385550.0
2025-05-27,378600.0
2025-05-28,376790.0
2025-05-29,374340.0
2025-05-30,352810.0
2025-06-02,354940.0
2025-06-03,345420.0
2025-06-04,352610.0
2025-06-09,354930.0
2025-06-10,352370.0
2025-06-11,346480.0
2025-06-12,336340.0
2025-06-13,289720.0
2025-06-16,275390.0
2025-06-17,274000.0
2025-06-18,286320.0
2025-06-19,277680.0
2025-06-20,297290.0
2025-06-24,297040.0
2025-06-25,300810.0
2025-06-26,299930.0
2025-06-27,302580.0
2025-06-30,310970.0
2025-07-01,310640.0
2025-07-02,307040.0
2025-07-03,303820.0
2025-07-04,301430.0
2025-07-07,301080.0
2025-07-08,292250.0
2025-07-09,291680.0
2025-07-10,281050.0
2025-07-11,256950.0
2025-07-14,245210.0
2025-07-15,240610.0
2025-07-16,233720.0
2025-07-17,236370.0
2025-07-18,232230.0
2025-07-21,243910.0
2025-07-22,234830.0
2025-07-23,224400.0
2025-07-24,214050.0
2025-07-25,182490.0
2025-07-28,199480.0
2025-07-29,255940.0
2025-07-30,249670.0
2025-07-31,253910.0
2025-08-01,234770.0
2025-08-04,228450.0
2025-08-05,213300.0
2025-08-06,188800.0
2025-08-07,181780.0
2025-08-08,165740.0
2025-08-11,156940.0
2025-08-12,155310.0
2025-08-13,162810.0
2025-08-14,156870.0
2025-08-18,153350.0
2025-08-19,169670.0
2025-08-20,166110.0
2025-08-21,153590.0
2025-08-22,143230.0
2025-08-25,136520.0
2025-08-26,111910.0
2025-08-28,95790.0
2025-08-29,82330.0
2025-09-01,73590.0
2025-09-02,74510.0
2025-09-03,163290.0
2025-09-05,162330.0
2025-09-08,162760.0
2025-09-09,160960.0
2025-09-10,158680.0
2025-09-11,144700.0
2025-09-12,137220.0
2025-09-15,149730.0
2025-09-16,145500.0
2025-09-17,170010.0
2025-09-18,182960.0
2025-09-19,183210.0
2025-09-22,166910.0
2025-09-23,180500.0
2025-09-24,185270.0
2025-09-25,198120.0
2025-09-26,140690.0
2025-09-29,114850.0
2025-09-30,122780.0
2025-10-01,119890.0
2025-10-03,111090.0
2025-10-06,107920.0
2025-10-07,105970.0
2025-10-08,96310.0
2025-10-09,84850.0
2025-10-10,73530.0
2025-10-13,66830.0
2025-10-14,35080.0
2025-10-15,16280.0
2025-10-16,15160.0
2025-10-17,36810.0
2025-10-20,49230.0
2025-10-21,45520.0
2025-10-23,40740.0
2025-10-24,116520.0
2025-10-27,109720.0
2025-10-28,101640.0
2025-10-29,87030.0
2025-10-30,78680.0
2025-10-31,79220.0
2025-11-03,119760.0
2025-11-04,116290.0
2025-11-06,108350.0
2025-11-07,81750.0
2025-11-10,92070.0
2025-11-11,86580.0
2025-11-12,73460.0
2025-11-13,64670.0
2025-11-14,72880.0
2025-11-17,82380.0
2025-11-18,86550.0
2025-11-19,79750.0
2025-11-20,79190.0
2025-11-21,71890.0
2025-11-24,35690.0
2025-11-25,49170.0
2025-11-26,49600.0
2025-11-27,49710.0
2025-11-28,59310.0
2025-12-01,69820.0
2025-12-02,62510.0
2025-12-03,40200.0
2025-12-04,53940.0
2025-12-05,51120.0
2025-12-08,24480.0
2025-12-09,59360.0
2025-12-10,39510.0
2025-12-11,33530.0
2025-12-12,42810.0
2025-12-15,39680.0
2025-12-16,30970.0
2025-12-17,4930.0
2025-12-18,-2790.0
2025-12-19,-5900.0
2025-12-22,-5610.0
2025-12-23,-7850.0
2025-12-24,-13440.0
2025-12-29,-7690.000000000002
2025-12-30,-10220.0
2025-12-31,-13110.0
2026-01-01,-21040.0
2026-01-02,-21730.0
2026-01-05,-24180.0
2026-01-06,-29060.0
2026-01-07,-27350.0
2026-01-08,-37750.0
2026-01-09,-41300.0
2026-01-12,-74200.0
2026-01-13,-53380.0
2026-01-14,-33960.0
2026-01-16,-32770.0
2026-01-19,-49930.0
2026-01-20,-104470.0
2026-01-21,-129960.0
2026-01-22,-117170.0
2026-01-23,-126390.0
2026-01-27,-130420.0
2026-01-28,-129450.0
2026-01-29,-130170.0
2026-01-30,-134520.0
2026-02-02,-166820.0
2026-02-03,-93430.0
2026-02-04,-93170.0
2026-02-05,-93100.0
2026-02-06,-35420.0
2026-02-09,-43350.0
2026-02-11,-37150.0
2026-02-13,-66280.0
2026-02-16,-87710.0
2026-02-17,-86810.0
2026-02-18,-85870.0
2026-02-20,-109060.0
2026-02-23,-135240.0
2026-02-24,-147570.0
2026-02-25,-166610.0
2026-02-26,-168300.0
2026-02-27,-172100.0
2026-03-02,-258690.0
2026-03-04,-341900.0
2026-03-05,-336900.0
2026-03-09,-344000.0
2026-03-10,-338120.0
2026-03-11,-334390.0
2026-03-12,-340040.0
2026-03-13,-341770.0
2026-03-16,-348760.0
2026-03-17,-340380.0
2026-03-20,-335930.0
2026-03-24,-322840.0
2026-04-08,-313310.0
